usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,cpu_utilization,storage_efficiency,region_East US,region_North Europe,region_Southeast Asia,region_West US,resource_type_Container,resource_type_Storage,resource_type_VM,year,month,day,day_of_week,quarter,week_of_year,is_month_start,is_month_end,is_weekend
90,1158,225,91.1,0.92,0,0.9090909090909091,0.5804511278195489,0,1,0,0,1,0,0,2023,3,27,0,1,13,0,0,0
95,1058,214,91.1,0.92,0,0.9595959595959596,0.5311244979919679,0,1,0,0,0,1,0,2023,3,27,0,1,13,0,0,0
94,842,275,91.1,0.92,0,0.9494949494949495,0.4222668004012036,0,1,0,0,0,0,1,2023,3,27,0,1,13,0,0,0
66,981,415,91.1,0.92,0,0.6666666666666666,0.4924698795180723,0,0,0,1,0,1,0,2023,3,27,0,1,13,0,0,0
58,1847,234,91.1,0.92,0,0.5858585858585859,0.9262788365095286,0,0,0,1,0,0,1,2023,3,27,0,1,13,0,0,0
86,1512,400,91.1,0.92,0,0.8686868686868687,0.7578947368421053,1,0,0,0,1,0,0,2023,3,27,0,1,13,0,0,0
70,1848,475,91.1,0.92,0,0.7070707070707071,0.927710843373494,1,0,0,0,0,1,0,2023,3,27,0,1,13,0,0,0
95,1992,454,91.1,0.92,0,0.9595959595959596,0.9989969909729187,1,0,0,0,0,0,1,2023,3,27,0,1,13,0,0,0
81,1588,207,91.1,0.92,0,0.8181818181818182,0.7959899749373434,0,0,0,1,1,0,0,2023,3,27,0,1,13,0,0,0
94,1252,341,99.23,1.03,0,0.9494949494949495,0.6285140562248996,0,1,0,0,0,1,0,2023,3,28,1,1,13,0,0,0
57,1054,289,99.23,1.03,0,0.5757575757575758,0.5283208020050125,0,0,1,0,1,0,0,2023,3,28,1,1,13,0,0,0
87,548,389,99.23,1.03,0,0.8787878787878788,0.2751004016064257,0,0,1,0,0,1,0,2023,3,28,1,1,13,0,0,0
69,1152,388,99.23,1.03,0,0.696969696969697,0.5777331995987964,0,0,1,0,0,0,1,2023,3,28,1,1,13,0,0,0
84,1955,436,99.23,1.03,0,0.8484848484848485,0.9799498746867168,0,1,0,0,1,0,0,2023,3,28,1,1,13,0,0,0
57,1990,292,99.23,1.03,0,0.5757575757575758,0.9979939819458375,0,1,0,0,0,0,1,2023,3,28,1,1,13,0,0,0
53,1929,275,99.23,1.03,0,0.5353535353535354,0.9674022066198595,1,0,0,0,0,0,1,2023,3,28,1,1,13,0,0,0
71,1072,467,99.23,1.03,0,0.7171717171717171,0.5381526104417671,0,0,0,1,0,1,0,2023,3,28,1,1,13,0,0,0
57,1610,461,99.23,1.03,0,0.5757575757575758,0.8074222668004012,0,0,0,1,0,0,1,2023,3,28,1,1,13,0,0,0
73,1685,456,99.23,1.03,0,0.7373737373737373,0.8446115288220551,1,0,0,0,1,0,0,2023,3,28,1,1,13,0,0,0
94,1078,393,99.23,1.03,0,0.9494949494949495,0.5411646586345381,1,0,0,0,0,1,0,2023,3,28,1,1,13,0,0,0
55,1229,482,99.23,1.03,0,0.5555555555555556,0.6160401002506266,0,0,0,1,1,0,0,2023,3,28,1,1,13,0,0,0
88,896,391,102.77,1.08,0,0.8888888888888888,0.4497991967871486,0,1,0,0,0,1,0,2023,3,29,2,1,13,0,0,0
93,518,271,102.77,1.08,0,0.9393939393939394,0.2600401606425703,0,0,1,0,0,1,0,2023,3,29,2,1,13,0,0,0
95,500,367,102.77,1.08,0,0.9595959595959596,0.25075225677031093,0,0,1,0,0,0,1,2023,3,29,2,1,13,0,0,0
60,1406,326,102.77,1.08,0,0.6060606060606061,0.7047619047619048,0,1,0,0,1,0,0,2023,3,29,2,1,13,0,0,0
57,1456,308,102.77,1.08,0,0.5757575757575758,0.7298245614035088,0,0,1,0,1,0,0,2023,3,29,2,1,13,0,0,0
88,682,240,102.77,1.08,0,0.8888888888888888,0.3420260782347041,0,1,0,0,0,0,1,2023,3,29,2,1,13,0,0,0
58,1867,236,102.77,1.08,0,0.5858585858585859,0.936308926780341,0,0,0,1,0,0,1,2023,3,29,2,1,13,0,0,0
98,1052,216,102.77,1.08,0,0.98989898989899,0.5281124497991968,0,0,0,1,0,1,0,2023,3,29,2,1,13,0,0,0
92,881,432,102.77,1.08,0,0.9292929292929293,0.44160401002506267,1,0,0,0,1,0,0,2023,3,29,2,1,13,0,0,0
98,1203,305,102.77,1.08,0,0.98989898989899,0.6039156626506024,1,0,0,0,0,1,0,2023,3,29,2,1,13,0,0,0
88,840,444,102.77,1.08,0,0.8888888888888888,0.42126379137412234,1,0,0,0,0,0,1,2023,3,29,2,1,13,0,0,0
73,1318,258,102.77,1.08,0,0.7373737373737373,0.6606516290726817,0,0,0,1,1,0,0,2023,3,29,2,1,13,0,0,0
64,540,457,100.13,1.15,0,0.6464646464646465,0.2706766917293233,0,0,1,0,1,0,0,2023,3,30,3,1,13,0,0,0
98,831,442,100.13,1.15,0,0.98989898989899,0.4171686746987952,0,0,1,0,0,1,0,2023,3,30,3,1,13,0,0,0
85,1093,346,100.13,1.15,0,0.8585858585858586,0.5478696741854636,0,1,0,0,1,0,0,2023,3,30,3,1,13,0,0,0
51,1847,360,100.13,1.15,0,0.5151515151515151,0.9272088353413654,0,1,0,0,0,1,0,2023,3,30,3,1,13,0,0,0
98,1349,345,100.13,1.15,0,0.98989898989899,0.6765295887662989,0,1,0,0,0,0,1,2023,3,30,3,1,13,0,0,0
96,911,283,100.13,1.15,0,0.9696969696969697,0.45687061183550653,0,0,1,0,0,0,1,2023,3,30,3,1,13,0,0,0
76,673,357,100.13,1.15,0,0.7676767676767676,0.33785140562248994,0,0,0,1,0,1,0,2023,3,30,3,1,13,0,0,0
54,1019,352,100.13,1.15,0,0.5454545454545454,0.5110330992978936,0,0,0,1,0,0,1,2023,3,30,3,1,13,0,0,0
88,1487,449,100.13,1.15,0,0.8888888888888888,0.7453634085213032,1,0,0,0,1,0,0,2023,3,30,3,1,13,0,0,0
82,1824,289,100.13,1.15,0,0.8282828282828283,0.9156626506024096,1,0,0,0,0,1,0,2023,3,30,3,1,13,0,0,0
61,944,439,100.13,1.15,0,0.6161616161616161,0.47342026078234706,1,0,0,0,0,0,1,2023,3,30,3,1,13,0,0,0
94,930,414,100.13,1.15,0,0.9494949494949495,0.46616541353383456,0,0,0,1,1,0,0,2023,3,30,3,1,13,0,0,0
74,1802,493,97.35,1.27,0,0.7474747474747475,0.9037111334002006,0,0,1,0,0,0,1,2023,3,31,4,1,13,0,1,0
98,1650,422,97.35,1.27,0,0.98989898989899,0.8270676691729323,0,1,0,0,1,0,0,2023,3,31,4,1,13,0,1,0
84,734,412,97.35,1.27,0,0.8484848484848485,0.3684738955823293,0,1,0,0,0,1,0,2023,3,31,4,1,13,0,1,0
51,1604,467,97.35,1.27,0,0.5151515151515151,0.8044132397191575,0,1,0,0,0,0,1,2023,3,31,4,1,13,0,1,0
51,886,495,97.35,1.27,0,0.5151515151515151,0.44411027568922307,0,0,0,1,1,0,0,2023,3,31,4,1,13,0,1,0
58,1900,238,97.35,1.27,0,0.5858585858585859,0.9523809523809523,1,0,0,0,1,0,0,2023,3,31,4,1,13,0,1,0
77,1270,283,97.35,1.27,0,0.7777777777777778,0.6369107321965898,0,0,0,1,0,0,1,2023,3,31,4,1,13,0,1,0
51,1789,409,97.35,1.27,0,0.5151515151515151,0.8980923694779116,1,0,0,0,0,1,0,2023,3,31,4,1,13,0,1,0
78,604,401,97.35,1.27,0,0.7878787878787878,0.3029087261785356,1,0,0,0,0,0,1,2023,3,31,4,1,13,0,1,0
77,776,306,97.35,1.27,0,0.7777777777777778,0.3895582329317269,0,0,1,0,0,1,0,2023,3,31,4,1,13,0,1,0
55,1166,316,97.35,1.27,0,0.5555555555555556,0.5853413654618473,0,0,0,1,0,1,0,2023,3,31,4,1,13,0,1,0
67,919,298,97.35,1.27,0,0.6767676767676768,0.4606516290726817,0,0,1,0,1,0,0,2023,3,31,4,1,13,0,1,0
